region_id,region_name,fault_distance_m,fault_intersects,geology_type_joined,soil_type_joined,groundwater_mean,slope_mean,weathering_joined,fault_score,geology_score,soil_score,groundwater_score,slope_score,weathering_score,active_weight_sum,final_risk_score,risk_grade,land_use_recommendation
G060_042,grid_G060_042,,False,,SM,2.3,,,0,0,55.0,80.0,0,0,0.35,65.71428571428572,높음,"저층 건물, 공원, 녹지, 완충지대 권장. 개발 전 정밀 조사 필요"
G060_043,grid_G060_043,,False,,SM,-2.9750000000000005,,,0,0,55.0,80.0,0,0,0.35,65.71428571428572,높음,"저층 건물, 공원, 녹지, 완충지대 권장. 개발 전 정밀 조사 필요"
G060_044,grid_G060_044,,False,,SM,-5.153374233128834,,,0,0,55.0,35.0,0,0,0.35,46.42857142857143,보통,"중저층 건물, 생활 SOC, 일반 공원 가능. 상세 지반조사 권장"
G060_045,grid_G060_045,,False,,SR,-1.93125,,,0,0,20.0,80.0,0,0,0.35,45.714285714285715,보통,"중저층 건물, 생활 SOC, 일반 공원 가능. 상세 지반조사 권장"
G060_046,grid_G060_046,,False,,SR,-0.5672853828306265,,,0,0,20.0,100.0,0,0,0.35,54.28571428571429,보통,"중저층 건물, 생활 SOC, 일반 공원 가능. 상세 지반조사 권장"
G060_047,grid_G060_047,,False,,SR,-1.5097560975609756,,,0,0,20.0,80.0,0,0,0.35,45.714285714285715,보통,"중저층 건물, 생활 SOC, 일반 공원 가능. 상세 지반조사 권장"
G060_048,grid_G060_048,,False,,GP,-2.111944444444444,,,0,0,25.0,80.0,0,0,0.35,48.57142857142858,보통,"중저층 건물, 생활 SOC, 일반 공원 가능. 상세 지반조사 권장"
G060_050,grid_G060_050,,False,,SR,0.4321428571428571,,,0,0,20.0,100.0,0,0,0.35,54.28571428571429,보통,"중저층 건물, 생활 SOC, 일반 공원 가능. 상세 지반조사 권장"
G060_051,grid_G060_051,,False,,GM,1.3346456692913387,,,0,0,35.0,80.0,0,0,0.35,54.28571428571429,보통,"중저층 건물, 생활 SOC, 일반 공원 가능. 상세 지반조사 권장"
G060_052,grid_G060_052,,False,,SM,31.029416342412453,,,0,0,55.0,10.0,0,0,0.35,35.714285714285715,약간 낮음,"일반 주거지, 학교, 중소형 공공시설 가능"
G060_053,grid_G060_053,,False,,SR,-3.613019390581717,,,0,0,20.0,60.0,0,0,0.35,37.142857142857146,약간 낮음,"일반 주거지, 학교, 중소형 공공시설 가능"
G060_054,grid_G060_054,,False,,SM,-1.2444444444444445,,,0,0,55.0,80.0,0,0,0.35,65.71428571428572,높음,"저층 건물, 공원, 녹지, 완충지대 권장. 개발 전 정밀 조사 필요"
G060_056,grid_G060_056,,False,,SM,-3418.808695652174,,,0,0,55.0,10.0,0,0,0.35,35.714285714285715,약간 낮음,"일반 주거지, 학교, 중소형 공공시설 가능"
G060_057,grid_G060_057,,False,,SM,-2.3933255269320846,,,0,0,55.0,80.0,0,0,0.35,65.71428571428572,높음,"저층 건물, 공원, 녹지, 완충지대 권장. 개발 전 정밀 조사 필요"
G061_022,grid_G061_022,,False,,SM,-0.9,,,0,0,55.0,100.0,0,0,0.35,74.28571428571429,높음,"저층 건물, 공원, 녹지, 완충지대 권장. 개발 전 정밀 조사 필요"
G061_023,grid_G061_023,,False,,SM,2.9590909090909094,,,0,0,55.0,80.0,0,0,0.35,65.71428571428572,높음,"저층 건물, 공원, 녹지, 완충지대 권장. 개발 전 정밀 조사 필요"
G061_024,grid_G061_024,,False,,SM,-10.3672,,,0,0,55.0,10.0,0,0,0.35,35.714285714285715,약간 낮음,"일반 주거지, 학교, 중소형 공공시설 가능"
G061_025,grid_G061_025,,False,,SM,0.584070796460177,,,0,0,55.0,100.0,0,0,0.35,74.28571428571429,높음,"저층 건물, 공원, 녹지, 완충지대 권장. 개발 전 정밀 조사 필요"
G061_026,grid_G061_026,,False,,CL,0.027761485826001953,,,0,0,75.0,100.0,0,0,0.35,85.71428571428572,매우 높음,"대규모 개발 제한, 공원, 생태녹지, 방재시설 권장"
G061_027,grid_G061_027,,False,,SM,-1.9042735042735042,,,0,0,55.0,80.0,0,0,0.35,65.71428571428572,높음,"저층 건물, 공원, 녹지, 완충지대 권장. 개발 전 정밀 조사 필요"
G061_028,grid_G061_028,,False,,SM,-2.92302494273352,,,0,0,55.0,80.0,0,0,0.35,65.71428571428572,높음,"저층 건물, 공원, 녹지, 완충지대 권장. 개발 전 정밀 조사 필요"
G061_029,grid_G061_029,,False,,SM,-54.486767071569275,,,0,0,55.0,10.0,0,0,0.35,35.714285714285715,약간 낮음,"일반 주거지, 학교, 중소형 공공시설 가능"
G061_030,grid_G061_030,,False,,SM,-280.69433125972006,,,0,0,55.0,10.0,0,0,0.35,35.714285714285715,약간 낮음,"일반 주거지, 학교, 중소형 공공시설 가능"
G061_031,grid_G061_031,,False,,SM,-336.0205965202982,,,0,0,55.0,10.0,0,0,0.35,35.714285714285715,약간 낮음,"일반 주거지, 학교, 중소형 공공시설 가능"
G061_032,grid_G061_032,,False,,SM,-1.4752402745995425,,,0,0,55.0,80.0,0,0,0.35,65.71428571428572,높음,"저층 건물, 공원, 녹지, 완충지대 권장. 개발 전 정밀 조사 필요"
G061_033,grid_G061_033,,False,,SM,0.8585087719298246,,,0,0,55.0,100.0,0,0,0.35,74.28571428571429,높음,"저층 건물, 공원, 녹지, 완충지대 권장. 개발 전 정밀 조사 필요"
G061_034,grid_G061_034,,False,,SM,-2.6859049773755657,,,0,0,55.0,80.0,0,0,0.35,65.71428571428572,높음,"저층 건물, 공원, 녹지, 완충지대 권장. 개발 전 정밀 조사 필요"
G061_035,grid_G061_035,,False,,SM,-2.839130901287554,,,0,0,55.0,80.0,0,0,0.35,65.71428571428572,높음,"저층 건물, 공원, 녹지, 완충지대 권장. 개발 전 정밀 조사 필요"
G061_036,grid_G061_036,,False,,SM,-1.5087719298245614,,,0,0,55.0,80.0,0,0,0.35,65.71428571428572,높음,"저층 건물, 공원, 녹지, 완충지대 권장. 개발 전 정밀 조사 필요"
G061_037,grid_G061_037,,False,,SM,0.0,,,0,0,55.0,100.0,0,0,0.35,74.28571428571429,높음,"저층 건물, 공원, 녹지, 완충지대 권장. 개발 전 정밀 조사 필요"
G061_038,grid_G061_038,,False,,SM,-3.7731543624161077,,,0,0,55.0,60.0,0,0,0.35,57.142857142857146,보통,"중저층 건물, 생활 SOC, 일반 공원 가능. 상세 지반조사 권장"
G061_039,grid_G061_039,,False,,SM,3.0370967741935484,,,0,0,55.0,60.0,0,0,0.35,57.142857142857146,보통,"중저층 건물, 생활 SOC, 일반 공원 가능. 상세 지반조사 권장"
G061_040,grid_G061_040,,False,,SM,-16.450485436893203,,,0,0,55.0,10.0,0,0,0.35,35.714285714285715,약간 낮음,"일반 주거지, 학교, 중소형 공공시설 가능"
G061_042,grid_G061_042,,False,,SM,2.465217391304348,,,0,0,55.0,80.0,0,0,0.35,65.71428571428572,높음,"저층 건물, 공원, 녹지, 완충지대 권장. 개발 전 정밀 조사 필요"
G061_044,grid_G061_044,,False,,GP,-3.35,,,0,0,25.0,60.0,0,0,0.35,40.0,약간 낮음,"일반 주거지, 학교, 중소형 공공시설 가능"
G061_045,grid_G061_045,,False,,PWR,-3277.2868852459014,,,0,0,50.0,10.0,0,0,0.35,32.85714285714286,약간 낮음,"일반 주거지, 학교, 중소형 공공시설 가능"
G061_046,grid_G061_046,,False,,SR,0.07916666666666666,,,0,0,20.0,100.0,0,0,0.35,54.28571428571429,보통,"중저층 건물, 생활 SOC, 일반 공원 가능. 상세 지반조사 권장"
G061_048,grid_G061_048,,False,,HR,-5.0475308641975305,,,0,0,10.0,35.0,0,0,0.35,20.714285714285715,낮음,"초고층 건물, 대규모 공공시설, 주거단지, 산업단지 가능"
G061_049,grid_G061_049,,False,,GM,-4.034201954397394,,,0,0,35.0,60.0,0,0,0.35,45.714285714285715,보통,"중저층 건물, 생활 SOC, 일반 공원 가능. 상세 지반조사 권장"
G061_050,grid_G061_050,,False,,SM,1.8571428571428572,,,0,0,55.0,80.0,0,0,0.35,65.71428571428572,높음,"저층 건물, 공원, 녹지, 완충지대 권장. 개발 전 정밀 조사 필요"
G061_051,grid_G061_051,,False,,SM,2.4,,,0,0,55.0,80.0,0,0,0.35,65.71428571428572,높음,"저층 건물, 공원, 녹지, 완충지대 권장. 개발 전 정밀 조사 필요"
G061_052,grid_G061_052,,False,,SR,-3.992857142857143,,,0,0,20.0,60.0,0,0,0.35,37.142857142857146,약간 낮음,"일반 주거지, 학교, 중소형 공공시설 가능"
G061_053,grid_G061_053,,False,,SR,-9.3080276816609,,,0,0,20.0,35.0,0,0,0.35,26.42857142857143,낮음,"초고층 건물, 대규모 공공시설, 주거단지, 산업단지 가능"
G061_056,grid_G061_056,,False,,SM,-6724.365987780041,,,0,0,55.0,10.0,0,0,0.35,35.714285714285715,약간 낮음,"일반 주거지, 학교, 중소형 공공시설 가능"
G061_057,grid_G061_057,,False,,SM,-16141.530941704035,,,0,0,55.0,10.0,0,0,0.35,35.714285714285715,약간 낮음,"일반 주거지, 학교, 중소형 공공시설 가능"
G062_021,grid_G062_021,,False,,SM,-9999.0,,,0,0,55.0,10.0,0,0,0.35,35.714285714285715,약간 낮음,"일반 주거지, 학교, 중소형 공공시설 가능"
G062_022,grid_G062_022,,False,,SM,0.0,,,0,0,55.0,100.0,0,0,0.35,74.28571428571429,높음,"저층 건물, 공원, 녹지, 완충지대 권장. 개발 전 정밀 조사 필요"
G062_023,grid_G062_023,,False,,SM,-1193.910447761194,,,0,0,55.0,10.0,0,0,0.35,35.714285714285715,약간 낮음,"일반 주거지, 학교, 중소형 공공시설 가능"
G062_024,grid_G062_024,,False,,SM,-1828.708457142857,,,0,0,55.0,10.0,0,0,0.35,35.714285714285715,약간 낮음,"일반 주거지, 학교, 중소형 공공시설 가능"
G062_025,grid_G062_025,,False,,SM,-94.23456176110885,,,0,0,55.0,10.0,0,0,0.35,35.714285714285715,약간 낮음,"일반 주거지, 학교, 중소형 공공시설 가능"
G062_026,grid_G062_026,,False,,SM,-373.57015858208956,,,0,0,55.0,10.0,0,0,0.35,35.714285714285715,약간 낮음,"일반 주거지, 학교, 중소형 공공시설 가능"
G062_027,grid_G062_027,,False,,SM,-3.519513888888889,,,0,0,55.0,60.0,0,0,0.35,57.142857142857146,보통,"중저층 건물, 생활 SOC, 일반 공원 가능. 상세 지반조사 권장"
G062_028,grid_G062_028,,False,,SM,-1.1240997679814384,,,0,0,55.0,80.0,0,0,0.35,65.71428571428572,높음,"저층 건물, 공원, 녹지, 완충지대 권장. 개발 전 정밀 조사 필요"
G062_029,grid_G062_029,,False,,SM,-4.475430359937402,,,0,0,55.0,60.0,0,0,0.35,57.142857142857146,보통,"중저층 건물, 생활 SOC, 일반 공원 가능. 상세 지반조사 권장"
G062_030,grid_G062_030,,False,,SN,-3.2233625128733268,,,0,0,50.0,60.0,0,0,0.35,54.28571428571429,보통,"중저층 건물, 생활 SOC, 일반 공원 가능. 상세 지반조사 권장"
G062_031,grid_G062_031,,False,,SM,1.6512857142857145,,,0,0,55.0,80.0,0,0,0.35,65.71428571428572,높음,"저층 건물, 공원, 녹지, 완충지대 권장. 개발 전 정밀 조사 필요"
G062_032,grid_G062_032,,False,,GP,-1.786,,,0,0,25.0,80.0,0,0,0.35,48.57142857142858,보통,"중저층 건물, 생활 SOC, 일반 공원 가능. 상세 지반조사 권장"
G062_033,grid_G062_033,,False,,SM,-6.219,,,0,0,55.0,35.0,0,0,0.35,46.42857142857143,보통,"중저층 건물, 생활 SOC, 일반 공원 가능. 상세 지반조사 권장"
G062_034,grid_G062_034,,False,,SM,-2.5152974504249292,,,0,0,55.0,80.0,0,0,0.35,65.71428571428572,높음,"저층 건물, 공원, 녹지, 완충지대 권장. 개발 전 정밀 조사 필요"
G062_035,grid_G062_035,,False,,SM,-2.48972972972973,,,0,0,55.0,80.0,0,0,0.35,65.71428571428572,높음,"저층 건물, 공원, 녹지, 완충지대 권장. 개발 전 정밀 조사 필요"
G062_036,grid_G062_036,,False,,SM,-2.4991279069767445,,,0,0,55.0,80.0,0,0,0.35,65.71428571428572,높음,"저층 건물, 공원, 녹지, 완충지대 권장. 개발 전 정밀 조사 필요"
G062_038,grid_G062_038,,False,,WR,-5.574285714285714,,,0,0,35.0,35.0,0,0,0.35,35.0,약간 낮음,"일반 주거지, 학교, 중소형 공공시설 가능"
G062_039,grid_G062_039,,False,,SM,-0.9323788546255507,,,0,0,55.0,100.0,0,0,0.35,74.28571428571429,높음,"저층 건물, 공원, 녹지, 완충지대 권장. 개발 전 정밀 조사 필요"
G062_040,grid_G062_040,,False,,SM,-209.09619256017507,,,0,0,55.0,10.0,0,0,0.35,35.714285714285715,약간 낮음,"일반 주거지, 학교, 중소형 공공시설 가능"
G062_041,grid_G062_041,,False,,SM,-1.0,,,0,0,55.0,100.0,0,0,0.35,74.28571428571429,높음,"저층 건물, 공원, 녹지, 완충지대 권장. 개발 전 정밀 조사 필요"
G062_042,grid_G062_042,,False,,GP,5.15,,,0,0,25.0,35.0,0,0,0.35,29.28571428571429,낮음,"초고층 건물, 대규모 공공시설, 주거단지, 산업단지 가능"
G062_045,grid_G062_045,,False,,SM,-0.9714628297362111,,,0,0,55.0,100.0,0,0,0.35,74.28571428571429,높음,"저층 건물, 공원, 녹지, 완충지대 권장. 개발 전 정밀 조사 필요"
G062_046,grid_G062_046,,False,,SR,-4627.320231213873,,,0,0,20.0,10.0,0,0,0.35,15.714285714285715,낮음,"초고층 건물, 대규모 공공시설, 주거단지, 산업단지 가능"
G062_047,grid_G062_047,,False,,HR,-10359.64378698225,,,0,0,10.0,10.0,0,0,0.35,10.0,매우 낮음,"초고층 건물, 대규모 공공시설, 고밀도 주거단지, 산업단지 가능"
G062_048,grid_G062_048,,False,,SR,-29167.542708333334,,,0,0,20.0,10.0,0,0,0.35,15.714285714285715,낮음,"초고층 건물, 대규모 공공시설, 주거단지, 산업단지 가능"
G062_049,grid_G062_049,,False,,SR,1.5181818181818185,,,0,0,20.0,80.0,0,0,0.35,45.714285714285715,보통,"중저층 건물, 생활 SOC, 일반 공원 가능. 상세 지반조사 권장"
G062_051,grid_G062_051,,False,,GP,-2.036363636363636,,,0,0,25.0,80.0,0,0,0.35,48.57142857142858,보통,"중저층 건물, 생활 SOC, 일반 공원 가능. 상세 지반조사 권장"
G062_052,grid_G062_052,,False,,GP,-2.5925925925925926,,,0,0,25.0,80.0,0,0,0.35,48.57142857142858,보통,"중저층 건물, 생활 SOC, 일반 공원 가능. 상세 지반조사 권장"
G062_053,grid_G062_053,,False,,GW,-3.451282051282051,,,0,0,20.0,60.0,0,0,0.35,37.142857142857146,약간 낮음,"일반 주거지, 학교, 중소형 공공시설 가능"
G062_054,grid_G062_054,,False,,SR,-2.9404255319148933,,,0,0,20.0,80.0,0,0,0.35,45.714285714285715,보통,"중저층 건물, 생활 SOC, 일반 공원 가능. 상세 지반조사 권장"
G062_055,grid_G062_055,,False,,SM,93.98961038961039,,,0,0,55.0,10.0,0,0,0.35,35.714285714285715,약간 낮음,"일반 주거지, 학교, 중소형 공공시설 가능"
G062_056,grid_G062_056,,False,,SM,-3.3525227272727274,,,0,0,55.0,60.0,0,0,0.35,57.142857142857146,보통,"중저층 건물, 생활 SOC, 일반 공원 가능. 상세 지반조사 권장"
G063_022,grid_G063_022,,False,,SM,-1502.635,,,0,0,55.0,10.0,0,0,0.35,35.714285714285715,약간 낮음,"일반 주거지, 학교, 중소형 공공시설 가능"
G063_023,grid_G063_023,,False,,SM,-6949.659574468085,,,0,0,55.0,10.0,0,0,0.35,35.714285714285715,약간 낮음,"일반 주거지, 학교, 중소형 공공시설 가능"
G063_024,grid_G063_024,,False,,SM,-1634.5737270668176,,,0,0,55.0,10.0,0,0,0.35,35.714285714285715,약간 낮음,"일반 주거지, 학교, 중소형 공공시설 가능"
G063_025,grid_G063_025,,False,,SM,-202.49007678410118,,,0,0,55.0,10.0,0,0,0.35,35.714285714285715,약간 낮음,"일반 주거지, 학교, 중소형 공공시설 가능"
G063_026,grid_G063_026,,False,,SM,-74.41683990147783,,,0,0,55.0,10.0,0,0,0.35,35.714285714285715,약간 낮음,"일반 주거지, 학교, 중소형 공공시설 가능"
G063_027,grid_G063_027,,False,,SM,-3.251975784259769,,,0,0,55.0,60.0,0,0,0.35,57.142857142857146,보통,"중저층 건물, 생활 SOC, 일반 공원 가능. 상세 지반조사 권장"
G063_028,grid_G063_028,,False,,SM,-827.0617329910142,,,0,0,55.0,10.0,0,0,0.35,35.714285714285715,약간 낮음,"일반 주거지, 학교, 중소형 공공시설 가능"
G063_029,grid_G063_029,,False,,SM,-4.077449760765551,,,0,0,55.0,60.0,0,0,0.35,57.142857142857146,보통,"중저층 건물, 생활 SOC, 일반 공원 가능. 상세 지반조사 권장"
G063_030,grid_G063_030,,False,,SM,-4.103384441372377,,,0,0,55.0,60.0,0,0,0.35,57.142857142857146,보통,"중저층 건물, 생활 SOC, 일반 공원 가능. 상세 지반조사 권장"
G063_031,grid_G063_031,,False,,SM,-437.3927491785323,,,0,0,55.0,10.0,0,0,0.35,35.714285714285715,약간 낮음,"일반 주거지, 학교, 중소형 공공시설 가능"
G063_032,grid_G063_032,,False,,SM,-11.93304862023653,,,0,0,55.0,10.0,0,0,0.35,35.714285714285715,약간 낮음,"일반 주거지, 학교, 중소형 공공시설 가능"
G063_033,grid_G063_033,,False,,SM,-5.656435643564356,,,0,0,55.0,35.0,0,0,0.35,46.42857142857143,보통,"중저층 건물, 생활 SOC, 일반 공원 가능. 상세 지반조사 권장"
G063_034,grid_G063_034,,False,,SM,-4.168803418803419,,,0,0,55.0,60.0,0,0,0.35,57.142857142857146,보통,"중저층 건물, 생활 SOC, 일반 공원 가능. 상세 지반조사 권장"
G063_035,grid_G063_035,,False,,SM,1.7781159420289856,,,0,0,55.0,80.0,0,0,0.35,65.71428571428572,높음,"저층 건물, 공원, 녹지, 완충지대 권장. 개발 전 정밀 조사 필요"
G063_036,grid_G063_036,,False,,WR,-0.7923076923076924,,,0,0,35.0,100.0,0,0,0.35,62.85714285714286,높음,"저층 건물, 공원, 녹지, 완충지대 권장. 개발 전 정밀 조사 필요"
G063_037,grid_G063_037,,False,,SM,0.0,,,0,0,55.0,100.0,0,0,0.35,74.28571428571429,높음,"저층 건물, 공원, 녹지, 완충지대 권장. 개발 전 정밀 조사 필요"
G063_039,grid_G063_039,,False,,SM,-5.572697547683924,,,0,0,55.0,35.0,0,0,0.35,46.42857142857143,보통,"중저층 건물, 생활 SOC, 일반 공원 가능. 상세 지반조사 권장"
G063_040,grid_G063_040,,False,,SM,-2.028132183908046,,,0,0,55.0,80.0,0,0,0.35,65.71428571428572,높음,"저층 건물, 공원, 녹지, 완충지대 권장. 개발 전 정밀 조사 필요"
G063_041,grid_G063_041,,False,,SM,1.6307692307692307,,,0,0,55.0,80.0,0,0,0.35,65.71428571428572,높음,"저층 건물, 공원, 녹지, 완충지대 권장. 개발 전 정밀 조사 필요"
G063_042,grid_G063_042,,False,,SR,-3.3859375,,,0,0,20.0,60.0,0,0,0.35,37.142857142857146,약간 낮음,"일반 주거지, 학교, 중소형 공공시설 가능"
G063_043,grid_G063_043,,False,,GP,3.2,,,0,0,25.0,60.0,0,0,0.35,40.0,약간 낮음,"일반 주거지, 학교, 중소형 공공시설 가능"
G063_044,grid_G063_044,,False,,null,-0.8928571428571429,,,0,0,50.0,100.0,0,0,0.35,71.42857142857143,높음,"저층 건물, 공원, 녹지, 완충지대 권장. 개발 전 정밀 조사 필요"
G063_045,grid_G063_045,,False,,GP,-0.9824390243902439,,,0,0,25.0,100.0,0,0,0.35,57.142857142857146,보통,"중저층 건물, 생활 SOC, 일반 공원 가능. 상세 지반조사 권장"
G063_046,grid_G063_046,,False,,SR,-9.332417582417582,,,0,0,20.0,35.0,0,0,0.35,26.42857142857143,낮음,"초고층 건물, 대규모 공공시설, 주거단지, 산업단지 가능"
G063_047,grid_G063_047,,False,,SR,5.925,,,0,0,20.0,35.0,0,0,0.35,26.42857142857143,낮음,"초고층 건물, 대규모 공공시설, 주거단지, 산업단지 가능"
G063_048,grid_G063_048,,False,,SR,-8380.482608695653,,,0,0,20.0,10.0,0,0,0.35,15.714285714285715,낮음,"초고층 건물, 대규모 공공시설, 주거단지, 산업단지 가능"
G063_049,grid_G063_049,,False,,SR,-1.7328,,,0,0,20.0,80.0,0,0,0.35,45.714285714285715,보통,"중저층 건물, 생활 SOC, 일반 공원 가능. 상세 지반조사 권장"
G063_051,grid_G063_051,,False,,SM,0.0,,,0,0,55.0,100.0,0,0,0.35,74.28571428571429,높음,"저층 건물, 공원, 녹지, 완충지대 권장. 개발 전 정밀 조사 필요"
G063_053,grid_G063_053,,False,,SR,-5.550000000000001,,,0,0,20.0,35.0,0,0,0.35,26.42857142857143,낮음,"초고층 건물, 대규모 공공시설, 주거단지, 산업단지 가능"
G063_054,grid_G063_054,,False,,SR,-4369.873015873016,,,0,0,20.0,10.0,0,0,0.35,15.714285714285715,낮음,"초고층 건물, 대규모 공공시설, 주거단지, 산업단지 가능"
G063_055,grid_G063_055,,False,,SM,-3434.432876712329,,,0,0,55.0,10.0,0,0,0.35,35.714285714285715,약간 낮음,"일반 주거지, 학교, 중소형 공공시설 가능"
G064_022,grid_G064_022,,False,,CL,-3.084548872180451,,,0,0,75.0,60.0,0,0,0.35,68.57142857142857,높음,"저층 건물, 공원, 녹지, 완충지대 권장. 개발 전 정밀 조사 필요"
G064_023,grid_G064_023,,False,,SM,-15.5420220878254,,,0,0,55.0,10.0,0,0,0.35,35.714285714285715,약간 낮음,"일반 주거지, 학교, 중소형 공공시설 가능"
G064_024,grid_G064_024,,False,,SM,-3912.5847124557104,,,0,0,55.0,10.0,0,0,0.35,35.714285714285715,약간 낮음,"일반 주거지, 학교, 중소형 공공시설 가능"
G064_025,grid_G064_025,,False,,SM,-4.0032311792138575,,,0,0,55.0,60.0,0,0,0.35,57.142857142857146,보통,"중저층 건물, 생활 SOC, 일반 공원 가능. 상세 지반조사 권장"
G064_026,grid_G064_026,,False,,SM,-3.540440414507772,,,0,0,55.0,60.0,0,0,0.35,57.142857142857146,보통,"중저층 건물, 생활 SOC, 일반 공원 가능. 상세 지반조사 권장"
G064_027,grid_G064_027,,False,,SM,-98.8942715749262,,,0,0,55.0,10.0,0,0,0.35,35.714285714285715,약간 낮음,"일반 주거지, 학교, 중소형 공공시설 가능"
G064_028,grid_G064_028,,False,,ET,-18349.018737635422,,,0,0,50.0,10.0,0,0,0.35,32.85714285714286,약간 낮음,"일반 주거지, 학교, 중소형 공공시설 가능"
G064_029,grid_G064_029,,False,,SM,-2.9182667427701676,,,0,0,55.0,80.0,0,0,0.35,65.71428571428572,높음,"저층 건물, 공원, 녹지, 완충지대 권장. 개발 전 정밀 조사 필요"
G064_030,grid_G064_030,,False,,SM,27.397326268404765,,,0,0,55.0,10.0,0,0,0.35,35.714285714285715,약간 낮음,"일반 주거지, 학교, 중소형 공공시설 가능"
G064_031,grid_G064_031,,False,,SM,0.6341254752851712,,,0,0,55.0,100.0,0,0,0.35,74.28571428571429,높음,"저층 건물, 공원, 녹지, 완충지대 권장. 개발 전 정밀 조사 필요"
G064_032,grid_G064_032,,False,,GP,-3229.881935483871,,,0,0,25.0,10.0,0,0,0.35,18.571428571428573,낮음,"초고층 건물, 대규모 공공시설, 주거단지, 산업단지 가능"
G064_033,grid_G064_033,,False,,SM,-0.7583333333333333,,,0,0,55.0,100.0,0,0,0.35,74.28571428571429,높음,"저층 건물, 공원, 녹지, 완충지대 권장. 개발 전 정밀 조사 필요"
G064_034,grid_G064_034,,False,,SM,-3.796062992125984,,,0,0,55.0,60.0,0,0,0.35,57.142857142857146,보통,"중저층 건물, 생활 SOC, 일반 공원 가능. 상세 지반조사 권장"
G064_035,grid_G064_035,,False,,SM,-3.118181818181818,,,0,0,55.0,60.0,0,0,0.35,57.142857142857146,보통,"중저층 건물, 생활 SOC, 일반 공원 가능. 상세 지반조사 권장"
G064_036,grid_G064_036,,False,,SM,-2.7125,,,0,0,55.0,80.0,0,0,0.35,65.71428571428572,높음,"저층 건물, 공원, 녹지, 완충지대 권장. 개발 전 정밀 조사 필요"
G064_039,grid_G064_039,,False,,SM,0.6896551724137931,,,0,0,55.0,100.0,0,0,0.35,74.28571428571429,높음,"저층 건물, 공원, 녹지, 완충지대 권장. 개발 전 정밀 조사 필요"
G064_040,grid_G064_040,,False,,SM,-0.925653594771242,,,0,0,55.0,100.0,0,0,0.35,74.28571428571429,높음,"저층 건물, 공원, 녹지, 완충지대 권장. 개발 전 정밀 조사 필요"
G064_041,grid_G064_041,,False,,SM,-2.1128086419753087,,,0,0,55.0,80.0,0,0,0.35,65.71428571428572,높음,"저층 건물, 공원, 녹지, 완충지대 권장. 개발 전 정밀 조사 필요"
G064_042,grid_G064_042,,False,,SM,-2.4510204081632656,,,0,0,55.0,80.0,0,0,0.35,65.71428571428572,높음,"저층 건물, 공원, 녹지, 완충지대 권장. 개발 전 정밀 조사 필요"
G064_043,grid_G064_043,,False,,GM,-2.8,,,0,0,35.0,80.0,0,0,0.35,54.28571428571429,보통,"중저층 건물, 생활 SOC, 일반 공원 가능. 상세 지반조사 권장"
G064_044,grid_G064_044,,False,,SM,1.685897435897436,,,0,0,55.0,80.0,0,0,0.35,65.71428571428572,높음,"저층 건물, 공원, 녹지, 완충지대 권장. 개발 전 정밀 조사 필요"
G064_046,grid_G064_046,,False,,CL,3.6181818181818186,,,0,0,75.0,60.0,0,0,0.35,68.57142857142857,높음,"저층 건물, 공원, 녹지, 완충지대 권장. 개발 전 정밀 조사 필요"
G064_047,grid_G064_047,,False,,SR,-0.731578947368421,,,0,0,20.0,100.0,0,0,0.35,54.28571428571429,보통,"중저층 건물, 생활 SOC, 일반 공원 가능. 상세 지반조사 권장"
G064_048,grid_G064_048,,False,,SR,-4.563750000000001,,,0,0,20.0,60.0,0,0,0.35,37.142857142857146,약간 낮음,"일반 주거지, 학교, 중소형 공공시설 가능"
G064_049,grid_G064_049,,False,,GP,-1.27,,,0,0,25.0,80.0,0,0,0.35,48.57142857142858,보통,"중저층 건물, 생활 SOC, 일반 공원 가능. 상세 지반조사 권장"
G064_050,grid_G064_050,,False,,GP,-3.9799999999999995,,,0,0,25.0,60.0,0,0,0.35,40.0,약간 낮음,"일반 주거지, 학교, 중소형 공공시설 가능"
G064_051,grid_G064_051,,False,,SM,-1.0576923076923077,,,0,0,55.0,80.0,0,0,0.35,65.71428571428572,높음,"저층 건물, 공원, 녹지, 완충지대 권장. 개발 전 정밀 조사 필요"
G064_053,grid_G064_053,,False,,GP,-1.2555555555555555,,,0,0,25.0,80.0,0,0,0.35,48.57142857142858,보통,"중저층 건물, 생활 SOC, 일반 공원 가능. 상세 지반조사 권장"
G064_054,grid_G064_054,,False,,SM,-1964.190986460348,,,0,0,55.0,10.0,0,0,0.35,35.714285714285715,약간 낮음,"일반 주거지, 학교, 중소형 공공시설 가능"
G064_055,grid_G064_055,,False,,CL,-0.2313953488372093,,,0,0,75.0,100.0,0,0,0.35,85.71428571428572,매우 높음,"대규모 개발 제한, 공원, 생태녹지, 방재시설 권장"
G064_075,grid_G064_075,,False,,GP,,,,0,0,25.0,0.0,0,0,0.35,14.285714285714286,매우 낮음,"초고층 건물, 대규모 공공시설, 고밀도 주거단지, 산업단지 가능"
G065_022,grid_G065_022,,False,,SM,-0.5491803278688525,,,0,0,55.0,100.0,0,0,0.35,74.28571428571429,높음,"저층 건물, 공원, 녹지, 완충지대 권장. 개발 전 정밀 조사 필요"
G065_023,grid_G065_023,,False,,SM,-1608.2867309117864,,,0,0,55.0,10.0,0,0,0.35,35.714285714285715,약간 낮음,"일반 주거지, 학교, 중소형 공공시설 가능"
